District Name,Neighborhood Name,Weekday,Year,Month,Day,Victims
Sants-Montjuïc,el Poble-sec,Tuesday,2018,2,20,1
Sants-Montjuïc,el Poble-sec,Friday,2018,9,7,1
Sants-Montjuïc,la Bordeta,Sunday,2018,5,13,1
Sants-Montjuïc,la Bordeta,Thursday,2018,7,12,1
Sants-Montjuïc,la Marina de Port,Sunday,2018,10,7,1
Sants-Montjuïc,la Marina de Port,Thursday,2018,7,26,1
Sants-Montjuïc,la Marina de Port,Thursday,2018,8,9,1
Sants-Montjuïc,la Marina del Prat Vermell,Wednesday,2018,4,18,1
Sants-Montjuïc,la Marina del Prat Vermell,Sunday,2018,8,26,5
Sants-Montjuïc,la Bordeta,Saturday,2018,5,5,0
Sants-Montjuïc,la Marina de Port,Wednesday,2018,11,7,1
Sants-Montjuïc,la Marina de Port,Friday,2018,3,2,1
Sants-Montjuïc,la Marina de Port,Tuesday,2018,10,2,1
Sants-Montjuïc,la Marina de Port,Thursday,2018,4,19,2
Sants-Montjuïc,la Marina de Port,Sunday,2018,12,16,0
Sants-Montjuïc,la Bordeta,Saturday,2018,5,26,1
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,3,22,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,11,20,3
Sants-Montjuïc,la Font de la Guatlla,Wednesday,2018,9,19,1
Sants-Montjuïc,la Font de la Guatlla,Wednesday,2018,10,17,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,9,26,2
Sants-Montjuïc,la Bordeta,Saturday,2018,12,1,1
Sants-Montjuïc,el Poble-sec,Friday,2018,5,11,1
Sants-Montjuïc,la Bordeta,Sunday,2018,8,12,1
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,6,25,1
Sants-Montjuïc,la Bordeta,Friday,2018,10,12,1
Sants-Montjuïc,la Bordeta,Monday,2018,9,17,2
Sants-Montjuïc,la Bordeta,Monday,2018,7,2,1
Sants-Montjuïc,la Bordeta,Sunday,2018,11,11,0
Sants-Montjuïc,la Bordeta,Tuesday,2018,6,26,1
Sants-Montjuïc,la Marina del Prat Vermell,Tuesday,2018,11,20,1
Sants-Montjuïc,la Marina del Prat Vermell,Wednesday,2018,5,9,4
Sants-Montjuïc,el Poble-sec,Sunday,2018,3,11,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,7,12,1
Sants-Montjuïc,el Poble-sec,Friday,2018,2,16,2
Sants-Montjuïc,el Poble-sec,Friday,2018,2,23,1
Sants-Montjuïc,el Poble-sec,Friday,2018,2,16,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,1,31,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,9,13,1
Sants-Montjuïc,la Bordeta,Monday,2018,3,12,1
Sants-Montjuïc,la Bordeta,Friday,2018,9,14,1
Sants-Montjuïc,la Bordeta,Wednesday,2018,9,5,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,8,5,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,10,6,1
Sants-Montjuïc,la Font de la Guatlla,Saturday,2018,4,7,2
Sants-Montjuïc,la Bordeta,Wednesday,2018,7,25,1
Sants-Montjuïc,la Bordeta,Thursday,2018,12,13,1
Sants-Montjuïc,la Bordeta,Friday,2018,1,12,2
Sants-Montjuïc,la Bordeta,Monday,2018,4,30,0
Sants-Montjuïc,la Bordeta,Wednesday,2018,9,5,2
Sants-Montjuïc,la Bordeta,Tuesday,2018,8,28,1
Sants-Montjuïc,el Poble-sec,Monday,2018,5,7,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,12,8,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,7,19,2
Sants-Montjuïc,el Poble-sec,Sunday,2018,2,25,2
Sants-Montjuïc,la Bordeta,Thursday,2018,3,22,2
Sants-Montjuïc,la Bordeta,Thursday,2018,3,22,2
Sants-Montjuïc,el Poble-sec,Sunday,2018,1,14,2
Sants-Montjuïc,la Bordeta,Saturday,2018,8,11,0
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,5,24,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,4,5,1
Sants-Montjuïc,la Bordeta,Wednesday,2018,4,11,1
Sants-Montjuïc,la Bordeta,Wednesday,2018,5,16,1
Sants-Montjuïc,la Bordeta,Thursday,2018,1,18,2
Sants-Montjuïc,la Bordeta,Friday,2018,4,6,4
Sants-Montjuïc,la Bordeta,Saturday,2018,2,24,1
Sants-Montjuïc,la Marina del Prat Vermell,Friday,2018,10,5,1
Sants-Montjuïc,la Marina del Prat Vermell,Thursday,2018,1,25,1
Sants-Montjuïc,el Poble-sec,Monday,2018,9,10,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,10,27,1
Sants-Montjuïc,el Poble-sec,Friday,2018,6,8,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,5,3,1
Sants-Montjuïc,la Bordeta,Monday,2018,1,8,2
Sants-Montjuïc,la Bordeta,Thursday,2018,7,26,0
Sants-Montjuïc,la Bordeta,Friday,2018,11,23,0
Sants-Montjuïc,la Bordeta,Friday,2018,11,2,0
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,10,25,1
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,8,6,1
Sants-Montjuïc,la Font de la Guatlla,Wednesday,2018,4,11,3
Sants-Montjuïc,la Font de la Guatlla,Saturday,2018,8,25,2
Sants-Montjuïc,la Bordeta,Thursday,2018,11,15,1
Sants-Montjuïc,la Bordeta,Monday,2018,9,17,1
Sants-Montjuïc,la Font de la Guatlla,Friday,2018,6,8,1
Sants-Montjuïc,la Font de la Guatlla,Tuesday,2018,6,5,1
Sants-Montjuïc,la Font de la Guatlla,Friday,2018,3,16,1
Sants-Montjuïc,la Font de la Guatlla,Sunday,2018,6,24,4
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,11,5,1
Sants-Montjuïc,la Bordeta,Monday,2018,10,15,1
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,4,12,1
Sants-Montjuïc,la Font de la Guatlla,Tuesday,2018,11,6,1
Sants-Montjuïc,la Marina del Prat Vermell,Friday,2018,11,16,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,11,22,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,3,3,1
Sants-Montjuïc,el Poble-sec,Monday,2018,1,8,1
Sants-Montjuïc,la Font de la Guatlla,Saturday,2018,5,5,1
Sants-Montjuïc,el Poble-sec,Friday,2018,2,2,0
Sants-Montjuïc,el Poble-sec,Tuesday,2018,3,27,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,4,17,1
Sants-Montjuïc,la Bordeta,Monday,2018,5,21,1
Sants-Montjuïc,la Marina del Prat Vermell,Wednesday,2018,4,18,1
Sants-Montjuïc,la Bordeta,Thursday,2018,10,18,2
Sants-Montjuïc,la Font de la Guatlla,Friday,2018,3,9,1
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,3,26,3
Sants-Montjuïc,el Poble-sec,Saturday,2018,5,26,1
Sants-Montjuïc,la Marina del Prat Vermell,Friday,2018,6,15,2
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,5,28,1
Sants-Montjuïc,la Bordeta,Saturday,2018,3,3,2
Sants-Montjuïc,la Bordeta,Thursday,2018,3,29,1
Sants-Montjuïc,la Bordeta,Sunday,2018,8,19,0
Sants-Montjuïc,Sants - Badal,Tuesday,2018,2,13,2
Sants-Montjuïc,la Bordeta,Tuesday,2018,5,22,2
Sants-Montjuïc,la Bordeta,Friday,2018,4,20,1
Sants-Montjuïc,la Bordeta,Wednesday,2018,7,4,1
Sants-Montjuïc,la Bordeta,Tuesday,2018,7,17,2
Sants-Montjuïc,el Poble-sec,Monday,2018,11,5,0
Sants-Montjuïc,Hostafrancs,Friday,2018,1,26,1
Sants-Montjuïc,la Font de la Guatlla,Tuesday,2018,11,6,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,1,18,0
Sants-Montjuïc,la Marina del Prat Vermell,Sunday,2018,4,15,0
Sants-Montjuïc,el Poble-sec,Friday,2018,9,21,0
Sants-Montjuïc,la Font de la Guatlla,Tuesday,2018,6,26,2
Sants-Montjuïc,Hostafrancs,Wednesday,2018,6,13,1
Sants-Montjuïc,Sants - Badal,Saturday,2018,12,8,1
Sants-Montjuïc,la Marina del Prat Vermell,Friday,2018,5,11,3
Sants-Montjuïc,la Marina del Prat Vermell,Monday,2018,3,5,1
Sants-Montjuïc,la Marina del Prat Vermell,Friday,2018,12,21,1
Sants-Montjuïc,la Marina del Prat Vermell,Tuesday,2018,4,17,2
Sants-Montjuïc,la Marina del Prat Vermell,Friday,2018,2,23,1
Sants-Montjuïc,la Font de la Guatlla,Friday,2018,12,14,1
Sants-Montjuïc,el Poble-sec,Monday,2018,9,24,1
Sants-Montjuïc,la Bordeta,Wednesday,2018,6,20,1
Sants-Montjuïc,Hostafrancs,Monday,2018,7,2,1
Sants-Montjuïc,Hostafrancs,Tuesday,2018,2,27,1
Sants-Montjuïc,Hostafrancs,Tuesday,2018,4,17,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,4,25,1
Sants-Montjuïc,la Bordeta,Monday,2018,11,19,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,1,20,1
Sants-Montjuïc,Hostafrancs,Tuesday,2018,9,25,1
Sants-Montjuïc,Hostafrancs,Tuesday,2018,2,20,1
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,12,13,1
Sants-Montjuïc,la Font de la Guatlla,Tuesday,2018,5,1,1
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,3,8,1
Sants-Montjuïc,la Bordeta,Thursday,2018,12,20,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,7,3,0
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,5,3,2
Sants-Montjuïc,Sants,Tuesday,2018,1,23,1
Sants-Montjuïc,Sants,Thursday,2018,9,20,0
Sants-Montjuïc,Sants,Saturday,2018,6,30,1
Sants-Montjuïc,Sants,Friday,2018,11,9,1
Sants-Montjuïc,Sants,Monday,2018,10,15,1
Sants-Montjuïc,Sants,Monday,2018,3,5,1
Sants-Montjuïc,Sants,Tuesday,2018,7,17,1
Sants-Montjuïc,Sants,Thursday,2018,9,13,1
Sants-Montjuïc,Sants,Friday,2018,9,28,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,11,22,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,5,23,1
Sants-Montjuïc,la Bordeta,Thursday,2018,2,1,1
Sants-Montjuïc,el Poble-sec,Friday,2018,7,6,1
Sants-Montjuïc,Sants,Monday,2018,3,19,1
Sants-Montjuïc,la Marina del Prat Vermell,Wednesday,2018,6,27,1
Sants-Montjuïc,la Marina del Prat Vermell,Thursday,2018,10,4,3
Sants-Montjuïc,la Marina del Prat Vermell,Monday,2018,7,9,1
Sants-Montjuïc,la Marina del Prat Vermell,Sunday,2018,3,18,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,5,13,1
Sants-Montjuïc,Hostafrancs,Thursday,2018,11,8,2
Sants-Montjuïc,Hostafrancs,Thursday,2018,8,30,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,9,23,1
Sants-Montjuïc,Sants,Wednesday,2018,5,16,1
Sants-Montjuïc,la Marina del Prat Vermell,Tuesday,2018,3,6,1
Sants-Montjuïc,la Marina del Prat Vermell,Thursday,2018,2,8,1
Sants-Montjuïc,la Marina del Prat Vermell,Friday,2018,3,9,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,3,10,0
Sants-Montjuïc,el Poble-sec,Sunday,2018,9,9,2
Sants-Montjuïc,el Poble-sec,Wednesday,2018,3,21,1
Sants-Montjuïc,Hostafrancs,Sunday,2018,9,30,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,5,2,1
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,8,20,1
Sants-Montjuïc,la Font de la Guatlla,Friday,2018,7,20,1
Sants-Montjuïc,el Poble-sec,Monday,2018,7,23,1
Sants-Montjuïc,la Bordeta,Wednesday,2018,7,25,1
Sants-Montjuïc,el Poble-sec,Monday,2018,7,30,1
Sants-Montjuïc,el Poble-sec,Friday,2018,12,28,1
Sants-Montjuïc,Sants,Thursday,2018,2,15,2
Sants-Montjuïc,el Poble-sec,Saturday,2018,1,27,1
Sants-Montjuïc,la Font de la Guatlla,Wednesday,2018,10,10,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,2,21,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,4,24,4
Sants-Montjuïc,la Font de la Guatlla,Wednesday,2018,8,22,1
Sants-Montjuïc,el Poble-sec,Friday,2018,2,2,1
Sants-Montjuïc,Hostafrancs,Wednesday,2018,5,16,1
Sants-Montjuïc,Hostafrancs,Sunday,2018,1,21,2
Sants-Montjuïc,Hostafrancs,Friday,2018,1,26,2
Sants-Montjuïc,Hostafrancs,Saturday,2018,1,27,1
Sants-Montjuïc,Hostafrancs,Tuesday,2018,3,27,2
Sants-Montjuïc,el Poble-sec,Sunday,2018,5,20,1
Sants-Montjuïc,la Marina del Prat Vermell,Wednesday,2018,5,2,1
Sants-Montjuïc,la Marina del Prat Vermell,Friday,2018,6,22,1
Sants-Montjuïc,la Marina del Prat Vermell,Wednesday,2018,5,9,1
Sants-Montjuïc,la Marina del Prat Vermell,Tuesday,2018,6,12,1
Sants-Montjuïc,la Marina del Prat Vermell,Thursday,2018,9,27,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,9,18,1
Sants-Montjuïc,Sants - Badal,Sunday,2018,1,7,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,1,9,1
Sants-Montjuïc,Sants - Badal,Friday,2018,4,13,1
Sants-Montjuïc,la Marina del Prat Vermell,Monday,2018,6,25,1
Sants-Montjuïc,la Marina del Prat Vermell,Thursday,2018,11,15,1
Sants-Montjuïc,la Marina del Prat Vermell,Wednesday,2018,10,31,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,9,19,1
Sants-Montjuïc,la Font de la Guatlla,Wednesday,2018,10,3,1
Sants-Montjuïc,Sants - Badal,Wednesday,2018,5,30,2
Sants-Montjuïc,el Poble-sec,Monday,2018,11,19,1
Sants-Montjuïc,el Poble-sec,Friday,2018,10,5,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,2,1,2
Sants-Montjuïc,la Font de la Guatlla,Saturday,2018,2,3,3
Sants-Montjuïc,la Font de la Guatlla,Sunday,2018,2,4,2
Sants-Montjuïc,el Poble-sec,Thursday,2018,10,25,1
Sants-Montjuïc,el Poble-sec,Friday,2018,12,14,2
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,7,30,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,12,18,1
Sants-Montjuïc,la Bordeta,Thursday,2018,7,26,1
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,8,9,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,11,8,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,3,6,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,5,6,2
Sants-Montjuïc,el Poble-sec,Tuesday,2018,3,6,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,5,22,1
Sants-Montjuïc,el Poble-sec,Monday,2018,11,12,2
Sants-Montjuïc,Sants - Badal,Saturday,2018,1,20,1
Sants-Montjuïc,el Poble-sec,Friday,2018,5,11,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,1,9,1
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,12,31,1
Sants-Montjuïc,Sants - Badal,Friday,2018,12,7,1
Sants-Montjuïc,Hostafrancs,Wednesday,2018,2,28,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,12,23,0
Sants-Montjuïc,el Poble-sec,Thursday,2018,3,15,0
Sants-Montjuïc,Sants - Badal,Monday,2018,4,16,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,8,9,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,2,21,1
Sants-Montjuïc,el Poble-sec,Monday,2018,1,29,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,4,11,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,11,17,2
Sants-Montjuïc,Hostafrancs,Saturday,2018,4,28,2
Sants-Montjuïc,Hostafrancs,Friday,2018,5,4,2
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,3,8,1
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,12,20,1
Ciutat Vella,el Raval,Friday,2018,3,16,1
Ciutat Vella,el Raval,Monday,2018,12,17,3
Sants-Montjuïc,Hostafrancs,Sunday,2018,5,13,1
Sants-Montjuïc,Hostafrancs,Friday,2018,8,17,1
Sants-Montjuïc,el Poble-sec,Monday,2018,1,15,1
Sants-Montjuïc,Hostafrancs,Tuesday,2018,7,3,0
Sants-Montjuïc,el Poble-sec,Wednesday,2018,5,23,0
Sants-Montjuïc,el Poble-sec,Monday,2018,2,12,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,10,10,1
Sants-Montjuïc,Hostafrancs,Saturday,2018,10,13,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,3,15,1
Sants-Montjuïc,el Poble-sec,Friday,2018,4,6,2
Ciutat Vella,el Raval,Tuesday,2018,12,18,2
Sants-Montjuïc,el Poble-sec,Wednesday,2018,4,18,1
Sants-Montjuïc,Sants - Badal,Thursday,2018,9,20,2
Sants-Montjuïc,la Font de la Guatlla,Friday,2018,11,30,3
Sants-Montjuïc,la Font de la Guatlla,Thursday,2018,11,29,1
Sants-Montjuïc,Sants - Badal,Saturday,2018,12,22,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,7,7,1
Sants-Montjuïc,Sants - Badal,Sunday,2018,7,29,2
Sants-Montjuïc,la Font de la Guatlla,Friday,2018,10,19,1
Sants-Montjuïc,Hostafrancs,Thursday,2018,10,18,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,1,13,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,10,21,3
Sants-Montjuïc,el Poble-sec,Sunday,2018,10,21,2
Sants-Montjuïc,el Poble-sec,Sunday,2018,4,29,3
Sants-Montjuïc,el Poble-sec,Thursday,2018,5,24,1
Sants-Montjuïc,Sants,Friday,2018,4,6,1
Sants-Montjuïc,Hostafrancs,Saturday,2018,9,8,1
Sants-Montjuïc,Hostafrancs,Thursday,2018,12,13,1
Ciutat Vella,el Raval,Saturday,2018,10,13,1
Ciutat Vella,el Raval,Tuesday,2018,10,16,1
Ciutat Vella,el Raval,Sunday,2018,9,16,1
Ciutat Vella,el Raval,Wednesday,2018,1,3,1
Sants-Montjuïc,la Font de la Guatlla,Monday,2018,10,8,1
Sants-Montjuïc,la Font de la Guatlla,Sunday,2018,4,29,1
Sants-Montjuïc,la Font de la Guatlla,Friday,2018,7,27,2
Sants-Montjuïc,el Poble-sec,Tuesday,2018,8,7,1
Sants-Montjuïc,Sants - Badal,Saturday,2018,2,3,0
Sants-Montjuïc,Sants - Badal,Monday,2018,6,18,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,3,4,1
Sants-Montjuïc,Sants,Wednesday,2018,10,24,1
Sants-Montjuïc,Sants,Monday,2018,3,12,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,5,30,2
Sants-Montjuïc,el Poble-sec,Tuesday,2018,2,27,0
Sants-Montjuïc,Sants - Badal,Sunday,2018,5,20,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,1,30,1
Sants-Montjuïc,Hostafrancs,Wednesday,2018,2,28,1
Ciutat Vella,el Raval,Monday,2018,10,8,2
Sants-Montjuïc,Hostafrancs,Wednesday,2018,4,18,1
Sants-Montjuïc,Hostafrancs,Saturday,2018,12,8,2
Sants-Montjuïc,Hostafrancs,Monday,2018,1,15,1
Sants-Montjuïc,el Poble-sec,Friday,2018,7,6,1
Sants-Montjuïc,Sants - Badal,Friday,2018,2,23,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,1,7,1
Sants-Montjuïc,Hostafrancs,Saturday,2018,6,9,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,4,19,1
Sants-Montjuïc,Hostafrancs,Wednesday,2018,4,25,0
Sants-Montjuïc,Hostafrancs,Wednesday,2018,3,7,0
Sants-Montjuïc,Hostafrancs,Wednesday,2018,10,17,1
Ciutat Vella,el Raval,Thursday,2018,9,6,0
Ciutat Vella,el Raval,Sunday,2018,9,30,0
Ciutat Vella,el Raval,Friday,2018,5,11,0
Sants-Montjuïc,Hostafrancs,Thursday,2018,6,7,2
Sants-Montjuïc,el Poble-sec,Monday,2018,8,6,0
Sants-Montjuïc,Hostafrancs,Sunday,2018,7,1,2
Sants-Montjuïc,el Poble-sec,Wednesday,2018,10,24,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,11,6,2
Sants-Montjuïc,el Poble-sec,Thursday,2018,6,21,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,3,3,2
Sants-Montjuïc,el Poble-sec,Wednesday,2018,10,10,2
Sants-Montjuïc,Sants - Badal,Monday,2018,6,18,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,9,29,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,11,7,1
Sants-Montjuïc,Hostafrancs,Tuesday,2018,10,30,1
Sants-Montjuïc,Hostafrancs,Thursday,2018,10,11,1
Sants-Montjuïc,Hostafrancs,Sunday,2018,2,11,1
Sants-Montjuïc,Hostafrancs,Saturday,2018,9,1,2
Sants-Montjuïc,Hostafrancs,Monday,2018,10,1,1
Sants-Montjuïc,Hostafrancs,Wednesday,2018,8,22,1
Sants-Montjuïc,Hostafrancs,Thursday,2018,5,17,3
Sants-Montjuïc,Hostafrancs,Sunday,2018,1,28,2
Ciutat Vella,el Raval,Saturday,2018,11,17,0
Ciutat Vella,el Raval,Wednesday,2018,5,2,1
Sants-Montjuïc,Hostafrancs,Monday,2018,10,29,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,12,19,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,12,16,1
Sants-Montjuïc,el Poble-sec,Friday,2018,2,23,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,9,2,1
Sants-Montjuïc,Hostafrancs,Monday,2018,4,16,1
Ciutat Vella,el Raval,Saturday,2018,8,18,3
Ciutat Vella,el Raval,Wednesday,2018,5,2,1
Ciutat Vella,el Raval,Friday,2018,7,20,1
Ciutat Vella,el Raval,Tuesday,2018,10,2,1
Ciutat Vella,el Raval,Saturday,2018,10,13,1
Ciutat Vella,el Raval,Friday,2018,5,25,0
Ciutat Vella,el Raval,Tuesday,2018,3,6,1
Ciutat Vella,el Raval,Tuesday,2018,2,13,1
Sants-Montjuïc,Hostafrancs,Thursday,2018,8,23,2
Sants-Montjuïc,el Poble-sec,Friday,2018,4,13,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,11,17,1
Sants-Montjuïc,el Poble-sec,Friday,2018,9,14,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,7,3,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,12,5,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,7,3,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,6,16,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,4,17,0
Sants-Montjuïc,el Poble-sec,Saturday,2018,3,17,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,8,15,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,7,15,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,5,10,2
Sants-Montjuïc,el Poble-sec,Thursday,2018,1,4,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,3,1,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,7,19,2
Sants-Montjuïc,el Poble-sec,Saturday,2018,7,7,1
Sants-Montjuïc,el Poble-sec,Friday,2018,3,23,2
Sants-Montjuïc,el Poble-sec,Wednesday,2018,5,23,4
Sants-Montjuïc,Sants - Badal,Wednesday,2018,11,28,1
Sants-Montjuïc,Sants,Friday,2018,11,23,2
Sants-Montjuïc,el Poble-sec,Monday,2018,10,29,1
Sants-Montjuïc,el Poble-sec,Monday,2018,11,5,1
Sants-Montjuïc,el Poble-sec,Monday,2018,8,20,0
Sants-Montjuïc,el Poble-sec,Saturday,2018,8,25,1
Sants-Montjuïc,el Poble-sec,Friday,2018,7,27,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,11,10,2
Sants-Montjuïc,el Poble-sec,Wednesday,2018,3,21,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,12,22,1
Sants-Montjuïc,el Poble-sec,Friday,2018,7,27,2
Sants-Montjuïc,el Poble-sec,Sunday,2018,5,27,1
Sants-Montjuïc,el Poble-sec,Friday,2018,11,2,1
Sants-Montjuïc,el Poble-sec,Monday,2018,3,19,1
Sants-Montjuïc,el Poble-sec,Friday,2018,7,13,2
Sants-Montjuïc,el Poble-sec,Monday,2018,10,8,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,5,9,3
Sants-Montjuïc,el Poble-sec,Wednesday,2018,9,12,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,5,16,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,2,4,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,7,24,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,7,10,1
Sants-Montjuïc,el Poble-sec,Monday,2018,1,1,2
Sants-Montjuïc,el Poble-sec,Friday,2018,9,7,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,10,11,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,9,22,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,3,27,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,5,5,1
Sants-Montjuïc,el Poble-sec,Friday,2018,5,18,1
Sants-Montjuïc,el Poble-sec,Monday,2018,11,12,1
Sants-Montjuïc,el Poble-sec,Friday,2018,4,27,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,11,29,1
Sants-Montjuïc,Hostafrancs,Sunday,2018,6,3,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,6,21,1
Sants-Montjuïc,el Poble-sec,Monday,2018,6,18,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,1,25,1
Sants-Montjuïc,el Poble-sec,Thursday,2018,12,20,1
Sants-Montjuïc,el Poble-sec,Monday,2018,4,16,1
Sants-Montjuïc,el Poble-sec,Saturday,2018,2,10,1
Sants-Montjuïc,el Poble-sec,Tuesday,2018,4,17,1
Sants-Montjuïc,el Poble-sec,Sunday,2018,1,14,1
Ciutat Vella,el Raval,Monday,2018,6,18,1
Ciutat Vella,el Raval,Thursday,2018,7,12,1
Sants-Montjuïc,el Poble-sec,Wednesday,2018,5,2,2
Sants-Montjuïc,el Poble-sec,Monday,2018,10,8,1
Ciutat Vella,el Raval,Friday,2018,2,9,1
Ciutat Vella,el Raval,Monday,2018,8,13,1
Ciutat Vella,el Raval,Tuesday,2018,7,31,1
Ciutat Vella,el Raval,Monday,2018,3,5,1
Ciutat Vella,el Raval,Wednesday,2018,8,29,1
Ciutat Vella,el Raval,Tuesday,2018,4,17,1
Ciutat Vella,el Raval,Monday,2018,7,30,1
Ciutat Vella,el Raval,Tuesday,2018,7,17,1
Ciutat Vella,el Raval,Tuesday,2018,11,6,1
Sants-Montjuïc,Sants - Badal,Tuesday,2018,6,26,1
Ciutat Vella,el Raval,Wednesday,2018,3,7,1
Sants-Montjuïc,Hostafrancs,Friday,2018,12,21,2
Sants-Montjuïc,Hostafrancs,Saturday,2018,7,7,1
Sants-Montjuïc,Hostafrancs,Monday,2018,4,23,1
Sants-Montjuïc,Hostafrancs,Thursday,2018,12,6,1
Sants-Montjuïc,Hostafrancs,Wednesday,2018,6,6,1
